Probe,PROT,DMD_1,DMD_2,DMD_3,DMD_4,DMD_5,DMD_6,DMD_7,DMD_8,DMD_9,DMD_10,DMD_11,DMD_12,NOR_1,NOR_2,NOR_3,NOR_4,NOR_5,NOR_6,NOR_7,NOR_8,NOR_9,NOR_10,NOR_11,NOR_12
41540_at,Q15435,1673.6,2081.6,1801.2,2883.7,2302.7,2515.9,1596.9,2584.2,1979.4,1533.4,2552.1,1778.8,1817.2,1711,2269.2,1817,3251.9,2299,2092.3,2459.8,2043.3,2148.8,2712.1,87.3
41541_at,!?,367.9,240.9,284.6,731.6,831.6,132.1,693.2,205.6,276.7,589.8,147.8,425.7,575.9,519.8,323.6,440.5,654.2,302,165,796.7,605.1,578.2,508.3,12.4
41542_at,O76080,2703.5,5426.5,4691,5393.8,3475.8,3245.7,3983.3,3923.1,3481,4532.9,3133.4,3856.9,4732,6817.6,3797.6,5107.4,8964.4,6258.4,8651.2,6299.3,5073.7,6280,4652.1,141.2
41543_at,P51826,318.8,491.7,586.5,326.4,163.1,197.4,1394.1,585.7,515.5,867.9,276.5,873.4,414.9,304.9,351.4,307.7,345,939.8,347.2,307.7,421.4,270.6,454.6,11.9
41544_at,Q9NYY3,1573,1048.1,1342.3,1905.3,1484.1,1419.6,913.2,1266.7,1101.5,4040,1306,779.5,358.3,1380.2,1021,991.1,207.7,559.4,835.1,434.9,1134.1,494,333.9,20.7
41545_at,Q00534,834.5,1281.2,3120.6,1087.7,799.2,554.1,1272.6,873.3,1519,1135.1,1081.3,1598.7,947.1,817.1,256.4,1217.2,836.8,818.9,377.9,610.2,1741.5,490.7,1489,34.8
41546_at,!?,533.8,607,389.7,479.9,295,474.8,631.5,400.2,782.1,471.7,353.6,812.8,667,574.9,467.5,525.1,541.5,438.3,387,751.1,511.9,922.3,686.6,24.8
41547_at,O43684,1874.1,1939.9,1819.4,1509.4,1811.2,1755.4,1693.6,1735.2,1195,1623.4,1784,1795.4,1790.7,3406.7,2222.2,2715.7,3110.4,1549.6,2901.2,1685.6,2255.5,1956.8,2168.6,54.4
41548_at,!?,82.2,319.7,314.8,496.7,410.7,164.5,242.9,418.8,127.1,245.2,215,286.4,204.4,395.3,188.8,219.1,210.8,224,252.2,146.1,214.2,527.3,316.3,11.9
41549_s_at,P56377,2209.6,3620.7,5285.5,6553.8,5773.3,5705.2,2529.1,4884.9,3659.9,4107.9,4732.5,3221.5,5205.2,5508.1,3481.5,5094.6,4453.7,4767.9,3707.4,1491.4,4942,4712.4,5787.4,192.2
41550_at,O15258,565.8,275.1,326.2,220.9,236.6,197,366.3,333.7,188.8,229.6,448.1,348.6,734.7,415.3,190.3,658.7,393.7,402,231.3,745.6,121.3,413.7,377,6.5
41551_at,O15258,3633.2,2093.9,2663.3,1878.5,3103.3,2332.6,2966,2755.7,2042.2,1679.5,2107.2,1957,3284.7,2730.5,2312.6,3642.4,4440.7,3064.6,3816,3943.1,2152.4,2120.7,2662.9,92.3
41552_g_at,O15258,1974,1280.4,1443.9,553.2,1233.8,1355.2,1158.1,1776.9,1328.6,780,1306.7,1283,1469.1,1095.3,1048.2,1392.9,2259.7,1263.7,1110.1,1328.8,1369.8,781.9,1195.6,36.9
41553_at,!?,681.9,722.7,519.1,543.5,514.5,481.3,601.4,717.8,398.3,304.4,566.7,492.8,444.7,234.5,305.3,553.5,704.6,499.6,266,355.4,183.7,597.9,592.8,17.8
41554_at,Q9Y236,118.1,526.5,42.6,489.1,335.6,417.4,483.6,326.5,354.6,414.4,239,359.5,38.2,174.3,151.8,255.9,183,50.7,243,66,300,403.1,239.7,6.5
41555_at,!?,146.8,103.8,151.7,538.2,253.4,94.8,96.9,129.1,173.8,107.9,79.8,156.9,351,146.8,106.2,120.8,98,134.1,153.8,126.2,156,224.3,428.6,7.2
41556_s_at,O14792,816.2,733.9,339.4,480.3,334.3,321.6,616.9,538.9,838.5,435,308.5,641.8,794.2,825.1,326.3,583,526.8,561,606.3,437.8,664.4,641.7,640.8,10.1
41557_at,P42285,406.7,543.1,391.3,446.6,542.6,640.7,375.8,657,457.2,535.6,605.8,545.2,493.7,834.7,781.3,728.8,1131.3,658.5,899.5,504.9,590.2,464.1,760.6,33.1
41558_s_at,Q9NY72,70.7,118.5,96.1,81.8,49,54.2,77.5,50.1,59.4,70.9,106.5,50.9,153.3,47.7,58.3,72.8,70.7,66.5,125.2,185.9,64.4,187.2,40.8,3.7
41559_at,Q3KR37,420.4,489.8,571.5,720.9,556.3,809.8,455.9,729.5,164.1,204.6,581.6,506.2,299.7,625.7,796.5,474,78.4,1180.3,550.5,686.1,440.7,222.3,321.8,7.8
41560_at,!?,98.9,48.1,52.7,23.5,39.6,72.5,36.4,298.2,51.9,43.4,26.3,104.9,52.9,67.5,216.9,45.9,83.5,93,33.1,64.2,39.4,28.6,105,3.1
41561_s_at,Q8IY31,1513.2,1350.3,1131.7,704.1,750.7,1515.4,1369.7,1293.3,1202.8,1124.5,1131.2,965,1081.8,904.2,1376.5,1471,234.5,1321.4,1357.5,843.2,1045,1131.9,1098.4,68.6
41562_at,P35226,1376.7,1661.3,2901.3,3204,2827.8,2555.1,1652.9,2880.8,2653.2,4584,2634.9,2856.1,2813.4,3104.1,1891.5,2839.9,3786,1982.9,2234.7,1389.3,2963.6,4658.5,3382.9,91.9
41563_at,!?,279.1,408.8,94.7,240.3,17.7,167.9,310.2,53.1,92.5,152.7,270.1,192.2,153.3,139.4,202.6,172.8,305.1,93.3,104.1,79.1,345.1,54.2,367.1,20.1
41564_at,Q7Z4N2,41.7,269.1,129.8,135.5,15.3,25,26.1,32.2,71.6,45.6,26.8,115.5,140.7,83,186.3,27.8,189.6,196.7,136.2,106.5,191.7,103.8,43.4,1.1
41565_at,Q8WWM7,3013.6,2546.9,2455.8,1515.2,1204.3,1455.2,3050.2,1464.3,1530.1,885.3,1777.2,1810.2,2684.6,2310.5,1899.8,2011.7,3004.8,2254.3,2340.7,2486.6,2267.7,2036.5,2237.4,54.8
41566_at,!?,365.7,274.4,347.8,362.4,290.5,169.9,488.3,156.4,338.8,192.4,169.3,331.9,311.4,256.9,218.2,183.2,976,274.8,206.5,273.7,188.9,244.8,518,8.6
41567_at,Q12870,29.7,34.1,28.9,23.3,26.9,28,22.7,34.7,48.2,29.2,49.2,53.9,35.7,16.2,37.9,88.3,55.5,220.2,26.7,95.2,40.9,16.4,68.1,1.5
41568_at,P51689,75.8,122.8,68.4,53.5,62.8,108.6,101.6,62.8,140,50.6,82.5,246.3,80.4,217.7,134,61.8,93,129.4,56.8,106.8,64.4,46.6,84,5.1
41569_at,Q8WXX5,1130.6,774.1,963.1,1080.8,1543.2,1224.2,993,819.5,973.9,1034,861.5,884.7,688,1249.8,688.7,733.7,1106.5,529.4,854.5,682.7,874.9,903.2,649.7,7.9
41570_at,Q96BN6,164.5,166.2,321.8,154,99.6,84.1,273.8,172.3,253.3,175.2,84,178.9,136.6,403.1,120.2,72.5,106.7,198.5,86.2,32.3,110.4,117,57.9,5.3
41571_at,!?,119.8,324.3,583.6,140.8,174.5,166.2,280.8,357.3,538.5,344.6,284.6,480,169.7,381.1,120.4,230.8,341.3,220.1,307.5,358.5,354.7,141.4,452.1,11
41572_r_at,Q04864,165.2,168.6,108.7,143.1,160.2,131.1,111.3,119.2,185.4,103.2,132.6,84,84.7,77,89.9,80.7,123.8,63.2,132.5,80.4,96.7,247.3,368.7,10.1
41573_at,Q02447,2412,1274.6,1789.7,1571.6,2030.2,2109,1724.8,1418.1,2780.6,4115.7,1805.4,3048.9,1967.7,3941.1,1691.5,1599.1,2393.8,1452,1420.9,1092.7,2317.5,3531,2986,53.6
41574_at,Q9H307,155.5,217.9,212.1,224.7,210.1,216.2,209,242.6,340.2,351.6,117.8,172.8,308,359.8,166.2,242.5,225.6,145,253.1,245,93,135.7,173.4,9.7
41575_at,Q16394,104.8,30.2,186.7,76.5,43.6,33.7,132.1,198.4,39.8,27.5,120.3,141.8,147.4,25.5,112.6,144.8,69,87.6,191.5,190.6,91,214.9,163.4,6.7
41576_at,!?,244.8,369.3,308.1,92.9,187.7,97.9,226,146.6,387,245.1,109.4,399.5,402.7,132.2,274.8,80.7,400.7,277.4,124.8,388.3,244.2,335.3,85.6,5.6
41577_at,Q96T49,763,244.6,215.2,370.6,580,389.9,157.1,166.5,196,662.2,685.4,186.6,137.5,187.4,225.8,285.9,87.8,146.9,483,230.6,430.8,107.8,162.7,3.9
41578_at,!?,30,40.1,101.9,25.2,6.1,16.5,63.7,22.1,78.7,72.7,176.1,35.3,13.4,46.9,33.3,13.6,11.6,9.6,37.2,23.8,144.9,341.4,268.9,2
41579_s_at,P41743,796.6,583.4,899.8,619.5,324.8,481.1,542.6,710.5,498.4,1382.8,594.2,698,617.4,782.5,711.7,619.6,663.6,409.8,888.2,849.3,593.2,921.5,697.2,30.2
41580_at,Q5H9R4,173.2,51.2,231.8,122.2,135.9,220.3,42.7,104.9,54.9,159.4,222.4,57.9,92.8,239.7,68.5,52.4,43.1,49.5,36.5,46.5,121,41,148.6,1.3
41581_at,P43897,130,409.2,376.1,572.9,392,537.3,249.9,534.4,233.5,453.4,238.4,150.5,439.5,629.1,439.2,536.1,744,617.6,502,595.7,484.2,809.1,377,14.4
41582_at,O75366,415.4,770.4,623.8,268.5,399.4,278.1,433.6,407.9,301.5,518,479.1,334.8,375.2,337.6,447.7,263.1,402.2,508.5,503.6,300,347.7,406.1,444.8,9.2
41583_at,P39748,906.2,782.3,1125.2,1890.6,1092.3,888,673.7,1170.8,801.7,948.1,856.1,975.6,775.3,1154.3,1573.7,877.6,1594.5,936.2,1366.6,992.3,1282.1,1348.2,1110.2,30.4
41584_at,O95989,2985.4,2937.8,2803,2047.1,3477.5,2889.6,4651.5,2036.7,2413.5,2294.7,2409.3,2402.7,4068.1,3254.2,2727.9,5407.5,4405.2,4046.1,4311.2,4090.1,3573,2883.5,4015.2,113.2
41585_at,Q68CR1,327.1,343.2,253.1,202.2,288.4,203.1,334.7,285.9,485.3,856.5,322.9,237.8,199.1,176.2,257.3,148.1,259.9,254.6,176.9,172.4,172.3,162.8,158.6,4.8
41586_at,O76093,565.1,501.5,554.5,292.3,461.2,606,509,601.4,634.7,462.7,357.1,397.8,419.9,566.7,121,328.4,509,194.5,326.7,435,367.2,511.2,371.7,14.2
41587_g_at,O76093,185.7,59.8,40.4,51.6,213.5,289.2,217,97.5,253.9,281.8,95.3,165.2,61.8,62.5,74.8,45.6,37.4,37.5,64.7,32.1,127.3,56.7,110.5,1.5
41588_at,!?,358.1,273.6,619.7,440.5,310.9,221.5,109.5,336.1,342.5,450.9,440.9,312.4,600.7,345.3,119.5,274.5,361.7,311.9,209.2,252.7,475.2,366.5,313.4,17.9
41589_at,,158.8,448.9,550,682.2,70.3,165,95,155,486.5,133.1,163.8,197.1,199.6,346.6,140.8,120.5,184.9,151.9,215.8,103.6,149.9,234.3,138.4,5.5
41590_at,Q8WVT3,3052.4,4192.3,3361.2,4358.1,4319,3234,3811.6,4787.6,3068.9,2107.8,3649.9,3466.6,4223.4,3738.5,5468.6,3710.9,5300.8,4261.9,4526.8,4484,3961.3,3354.6,3705.5,99.2
41591_at,P61962,1171.8,143.2,1190.9,663.9,648.1,565.2,1312,596,911.8,1166.4,892.3,886,1070.8,1192.4,654.9,947.8,674,856.3,1101,738.9,607.8,815.6,508.7,39.2
41592_at,O15524,31.4,59.9,52.4,35,123.9,66.9,110.2,65,172.3,122,61.7,131.7,114.8,83.2,50.1,52.3,152.4,104.4,75.3,82,54.2,24.8,117.2,2.9
41593_at,!?,273.5,136.7,51.5,180.8,63.5,117,136.9,318.9,154.4,124,163.6,155,92.2,102.3,144.9,235.3,179.7,308.7,72.1,179.8,127,128.2,113.7,3.5
41594_at,P23458,2675,2728,1755.3,1577.2,1333.4,2827.4,2426.9,3170.7,3087.4,2033,2051.1,1314.6,2995,2967.5,1670.3,3732.8,3620.9,2676.9,3174.7,2897.4,2759.6,2081.8,2829.1,117.9
41595_at,Q9Y2F5,540.4,1218.6,1323.8,1200.5,1696.4,1284.9,731.3,1717,1466.1,1950.7,1276,1108.6,1129.5,1850.6,1370.9,1454.5,1600.4,1116.4,1791.5,1013,1049.3,1673.1,1556,65.7
41596_s_at,P54802,1260.6,748.5,738.7,499.9,530.7,923.4,649.3,968.9,1346.4,641,545.6,1412.8,592.2,311.1,848.9,451.8,375.9,814,732.7,666.6,741.6,530,534,4.1
41597_s_at,O75396,1658,1085.9,1906.8,1909.1,2159.1,1622.1,1368.9,1483.4,1478.5,2210,1072.7,1464.4,1515.8,1760.9,1418.8,1355.3,2429.2,1332.9,1692.5,1058.7,1858.2,2581.7,2535.1,72.2
41598_at,!?,1188.1,904.9,1006.8,756.6,864.3,1052.8,1039.4,1496.6,1648.7,2667.3,1020,928.9,1244.4,819.8,934.1,950,1747.2,1185.4,1396.9,280.4,432.2,796.8,1961.4,34.3
41599_at,Q92908,44.3,211.4,203.3,131.3,140.6,188.5,54.1,242,78.5,173.3,289.5,379.3,158.8,217.8,37.9,163.5,320.7,76.3,374.4,77.6,234.7,157.1,65.5,2
415_at,P46109,95.5,57,189.6,17,54.2,104.6,75.4,31.6,320.5,67.1,265.6,43.6,265.6,330.8,262.3,565.7,381,172.8,29.2,184.5,72.1,37.9,209,9.6
41600_at,Q9UQ80,1293.7,1823.2,1938.4,2682.9,2094.5,1851.4,1420.6,2456.3,1519.1,1868.2,2173.8,2543.8,1123.7,2649.9,2528.3,1684,3274.2,1696.4,2557.9,2412.6,1775.1,1858.3,2579.7,46.4
41601_at,P78536,549.6,477.1,622.1,498.3,814.5,579.7,509.5,877.4,618.7,1397.6,658,546.1,243.7,606.2,465.2,290.2,571.7,458.5,483.1,238.7,281.1,538.3,602.6,13.9
41602_at,P84074,171.4,190.3,130.3,160.9,76,116.9,183.7,141,207.2,109.6,156.6,125.1,200.3,127.1,153.7,203.6,102.5,122.4,122,175.6,114.6,140,232.4,8.2
41603_at,Q12788,1572.6,1949.8,2490.2,806.2,912.1,1381.2,1679.4,1554.5,2645.9,1761.5,1493.6,2889.8,1888,1556.9,1934.7,1719.4,2089.4,1239.3,1986.8,2360.1,1212.5,1247.8,1634.2,70.2
41604_at,Q86W74,1954.3,1934,2284.1,3820.7,3805.6,2081.8,1609.8,2750,2387.7,3903.8,2764.3,1931.7,5300.6,2565,4919.7,3513.3,4263.7,4078.3,3437.5,3365.2,3090.9,5285.3,4780.3,199
41605_at,Q86X10,261.7,41.5,182.1,87.5,59.7,284,173.2,50.6,333.1,150.4,187.1,181,187.5,85.6,201.1,222.4,212.5,87.9,372.1,165.9,190.8,188.8,73.5,13
41606_at,Q9Y295,6560.9,7069.6,7860.4,8509.8,8839.4,6406.7,6101,9151,5468.1,5816.8,8270.1,6908.8,8697.9,8435.7,11375.1,8876,12157.4,11969.9,9578.7,10061.9,8006.8,6870.5,7777.4,424.5
41607_at,Q12889,254.3,56.6,160.3,105.7,207.9,135,122.8,39.8,65.9,78.7,62.6,218.5,199.8,89.4,137.8,37.7,33.1,110.5,93.6,59,65.2,247.7,71.9,4.1
41608_at,P24387,136.6,162.6,254.9,20.8,109,144.2,210.3,27.4,59.1,250.7,169.5,231.3,106.5,150.6,123.3,292.2,197.1,61.6,126.5,121.5,18.5,163.7,61.2,6.1
41609_at,P28068,9242.9,4138.7,3938.7,4120.9,3788.8,5043.3,4218,3702.1,3341.1,3299,3155.6,2647.7,3196.7,3479,3798.5,2869.6,2963.2,3961.1,2857.9,3575.4,4271.9,3243.5,2872.8,129.8
41610_at,O15230,2496,1588.5,967.6,1132.7,1036.9,1974.5,1886.9,1625.9,1361.8,1031.2,1613.4,1280.9,885.5,1014.6,1216.5,859,886.1,804.6,859.4,1754.5,1125.4,618.6,568.1,13.7
41611_at,Q15650,229.5,177.4,392.9,317.4,385.9,329.5,204.8,394.9,312.2,325.8,245.6,276.8,190,231,270.1,178.7,252.6,60.6,275,97.4,250.9,216.9,44.2,5.4
41612_at,O43296,42.3,116.4,117.7,66.3,325.3,139.1,73.2,236.8,476.1,849.6,591.7,828.7,57.6,32.5,38.9,35.1,39.8,331.9,55.5,243.1,30.5,445.6,159.9,8.4
41613_at,O15040,76.9,97.4,69.5,49.5,166,408.5,52.8,260.2,120.4,295.8,211.6,127.2,141.4,160.5,216.7,39.7,155.9,81.5,292.3,69.3,237.3,304.8,128.6,4.2
41614_at,Q8IWT3,1907.1,489.8,1273.6,984.8,972.7,1434.4,1040.9,2202.5,1924.1,776,1081.2,1408.2,1037.2,635.9,2027.8,919.4,984.7,854.3,1324.2,839.2,1306.1,1398.6,1104.3,29.9
41615_at,O15320,308,363.9,675,569.5,599.9,513.3,690.5,453.1,364.6,530.4,436.2,634.7,776.3,804.7,515,680.2,517.8,688.2,617.4,220.2,867.9,678.1,795.2,10.6
41616_at,Q9Y237,146.6,350.2,252.7,287,134.9,98.5,269.8,138.4,109.9,121.7,157.1,144.1,285,452.2,356.8,350.8,369.1,497.4,340.1,477.4,450.5,467.5,183.8,9.3
41617_at,P02100,727.8,777.8,1212.4,778.5,719.2,868.9,812.4,311.6,1338.2,841.3,570.7,1013.1,645.4,954.3,1514.6,724.1,1327.8,1011.7,455.3,300.7,1623,1419.3,1121.4,28.3
41618_at,Q9UMD9,31.4,77.3,70.4,217.4,31.2,71.7,22.5,28.2,54.1,27.7,41.3,43.3,49.4,55.1,29.4,54.1,45.2,31.2,37.6,38.4,19.8,25.7,89.1,2.2
41619_at,O14896,1606.1,1321.2,1751.9,1569.6,1183.8,1308.5,1522.1,1406.2,1825.9,1664.1,1003.6,1573.8,1170,948.2,1107.4,799,1130.7,1572.8,976.6,945.4,1124.1,1305.9,1051,57.2
41620_at,Q8N1I0,982.8,1048.8,1327.1,1136.3,1640.4,983.5,1160.5,914.8,1399.3,2918.7,1433.6,1399.9,1053.7,1445,1454.4,2079,782.7,1315.7,1048.3,810.9,1391,1339,1018.1,50.7
41621_i_at,Q14584,803.3,623.9,763.9,950.6,800.8,804.3,584.2,662.8,513.4,561.9,305.1,718.2,474.7,846.2,821.9,643.6,1194.6,642.2,550.2,546,590,732.4,617.1,15
41622_r_at,Q14584,591.6,1192.8,409.2,782.5,759,725.7,804.2,668.1,802.4,553.3,466.2,611.8,485.6,704.9,657.9,552.3,840.4,657.9,446.5,630.3,457.1,430.6,298.8,14.9
41623_s_at,Q9UM11,152,184.7,944.6,84,70.7,208.8,393.5,89.6,132.1,62.6,116.9,166.9,155,116.5,91.5,154,95,81.4,79.3,127.1,85,126.5,188.6,5.2
41624_r_at,Q9UM11,7899.6,7423.6,11994.7,7707.2,6052.6,4361.7,8662,5606.6,7380.7,7465,3986.3,7139.1,6980.6,7431.4,4433.5,7180.3,10359.4,2452.5,5441.8,6270.3,6541.3,6699.5,6698,151.8
41625_at,Q9UHV7,2445.4,1908.1,3681.4,2477.3,1934.1,2401.8,2120.9,2555.2,3115.5,2380.3,2690.5,4560.4,2459.9,5033.5,2279.2,3119.9,3206.5,1492.7,3613,1302.7,3612.3,3962.3,2202.6,232.9
41626_at,Q9UNS1,302.5,338.5,461.9,269.3,166.4,276.6,226.1,385.2,378.9,378.7,212.6,418.6,181,219.6,166,190.1,219.1,155.9,406.4,142.4,319.6,359,141.9,11.7
41627_at,Q99470,1731.7,1523.1,1578.3,1213.4,1178.4,1068.1,1607,1366.6,1526.5,1677.9,1285.3,1884.2,1653,1319.5,1072.5,1312.8,1951.9,1740.2,1182.5,1668.1,934,1498.5,1663.2,58.9
41628_at,Q9BYC5,65,221.3,378.1,204.5,209,107,146.3,308.7,245.3,216.9,131,245.7,152.9,138.9,13.4,102.9,151.4,113.2,58.5,48.5,45.7,194.4,279.9,9.1
41629_at,P48230,276.2,26.4,48.2,84.8,12.8,69.9,22.2,18.8,88.4,41.1,142.2,19.5,35.2,37.5,28.8,16.6,89.1,26.6,43.9,140.7,43,157.8,66,5.7
41630_at,Q96GY0,410.7,231.9,231.5,213.3,191.4,536.1,265.3,499.1,199.4,78.5,347.7,101.6,348,340.2,444.9,327.3,303.8,681.8,516.8,303.6,89.4,66.2,240.6,19.9
41631_f_at,!?,58.7,26.5,51,105.6,44.1,82.5,50.7,55.3,39.6,117.7,188.1,104.5,43.4,16,21.6,85.3,30.1,26.2,40.9,65.1,35.3,31.7,209.4,1.4
41632_at,O00716,427.3,334,309.5,367,417.2,478.6,274.4,761,759.4,803.2,444.6,606.1,528.3,276,233.3,295.2,608,299.7,334.2,89.1,118.6,526.7,294.6,17.9
41633_at,Q9H4L4,2767.8,2097.3,1399.4,1354.1,1487.5,2108.4,2583.5,1609.8,1117.2,1118.4,2427,1617.9,2397,2383,1762,2372.8,3208.8,2056.9,1972.3,2906.3,1993,1883.1,2288.5,92.1
41634_at,Q93073,1886.5,1718.9,1995.5,1786.1,1935.8,1826.7,1500.2,2317.5,1713.8,2808.7,1678.4,1569.7,1579.3,2330.6,2434.1,1736.1,1842.7,1872,2167.3,1138.9,2200,3054.3,2091.9,58.5
41635_at,Q15007,734.1,1042,1096.6,1078.1,1544,1241.7,1073.8,942.9,1314.4,1806.2,1430.4,1123.6,933.9,1021,1086.8,1128.4,2467.5,1153.5,1148.1,559.9,1463.5,1847.3,1458.3,67.5
41636_at,O75154,977.6,757.5,934.5,948.6,988.7,892.9,1060.2,1672.5,297.4,803.6,330.5,595.5,182.4,1050.6,160.7,546.2,255.5,369.2,194.3,182.9,359.9,489.9,812.9,4.5
41637_at,O95424,5063.7,7983,8885.2,7840.7,7387.1,5877.3,4423.5,6905.1,5006.5,7047.9,6614,6845.4,7973.4,5918,10262.5,7245,4977.5,11416.3,7085.8,7204.9,6914.2,5037.5,7210.3,131.3
41638_at,Q96BP3,2221.1,1637,2255.8,1858.8,2710.6,1538.8,1588.5,2464.7,1511.1,2545.6,2301.3,1421.3,1083.8,1758.1,1894.3,1895.1,1570.8,1981.1,2185.8,1780.8,1510.5,2034,2209.7,56.6
41639_at,Q15003,124.4,83.6,606.3,403.9,51.3,76.4,196.9,70.9,688.2,300,111.5,259.2,408.9,303.6,255.8,317.9,335.6,220.1,136.7,488.8,143.2,261.5,237.8,4.5
41640_at,Q9Y548,543.7,102.4,886.2,769.1,915.3,861.5,524.9,992.8,465.4,563.4,554.4,804.5,567.3,345.8,405.2,359.1,640.9,327.6,561.6,510.3,445.2,645.6,200.7,18.2
41641_at,O95274,834.2,691.8,365.7,731.2,140.5,159.6,686.2,633.1,166.5,847.5,344.3,213.3,1106.5,793.1,687.3,803.4,1087,875.3,516.9,1064.6,628.5,755.3,262,13.5
41642_at,,334.7,329.2,466,219.3,274.2,203.2,338.1,367.4,464,269.4,478,499.3,125,203.5,94.3,131.2,146.5,229.9,270.3,239.6,302.3,543.9,192.9,10.4
41643_at,!?,478.1,275.6,445.4,295.9,278,167.9,241,146.1,1075.3,454.4,253,319.4,160.9,140.2,94.1,34.9,225.2,233.5,56.3,237.3,70.4,65.3,104.9,14.2
41644_at,O94885,9447.2,5610.8,10253.4,9950.6,7568.1,5329.9,7817,9808.6,9425.3,10250.8,8850.9,7990.7,6577.5,9876.2,7504.8,6502.7,8032.2,5973.6,10613.7,5212.5,10882.1,3116.6,2908.8,191
41645_at,O60733,208.2,240.7,203.7,126.9,80,112.1,161.4,105.6,202.7,158.7,152.4,195,184.9,142.3,172,104.9,111.2,229.8,311.9,188.8,184.2,345.4,319.2,12.3
41646_at,Q9H2K8,216.9,462,498.1,364.4,464.6,330.9,329.6,333.1,449.8,418.1,328.8,515.5,356.2,467.8,388.5,234.4,657.6,448,364.7,291.6,430.3,430.2,402.8,8.6
41647_at,!?,1275.5,684.1,1694.8,1337.8,640.3,529.1,1247.2,862.8,1270.3,836.4,975.6,1075.2,894,1035.1,987.3,718.8,984.4,530.6,959,615,1199,1142.6,1010.6,20.8
41648_at,P43155,11940.4,18522.2,14915,15574.6,19003.9,11996.6,11161.1,12435.7,11784.7,10805,19443.2,15321.3,16361.8,13924.7,18800.7,13196.2,12411.7,14606,12735.8,27013.3,17595.6,13091.8,14736.4,724.2
41649_at,Q9P0K8,5319,3445.5,5106.4,5864.7,5569.9,3389,4913.5,4531.8,5494.3,6355.9,5566.9,6187,3990.3,5527.7,4578.1,5005.2,5797.6,4820,6407.6,7198.8,4384.4,5600.6,5339.3,156.4
41650_at,O76071,1378.1,471.3,924.1,1049.7,989.7,658.2,936.6,926.5,925,702.7,1207.1,761.5,1185,853.2,668.6,1673.8,1024.1,907,770.5,810.1,928.1,675.2,1115.6,43.7
41651_at,Q2M389,1321.6,1286.4,1469.6,2102.6,2022.4,2051,1274.5,1808.1,2357.7,1485.7,961.3,1593.1,2118.8,1796.7,1185.3,2381.7,1267,1797.8,1056,1184.5,2331.7,3155.3,1022.3,76.3
41652_at,,480.6,1099.4,919.2,1001.1,815.9,538,1253.6,940.3,1748.7,1329,636.8,757.8,1131.6,1094.6,690.2,959.4,1004,1513.3,754.4,1387.9,610,472.6,851.6,32
41653_at,Q9C0D0,186.4,80.3,62.7,277.5,38.9,40.5,77.5,109.5,89.3,72.9,92.9,378.3,93.6,134.2,406.5,114.6,284.8,353.6,65.1,311.5,167.5,203.6,449.9,5.6
41654_at,P00813,1855.2,837,1204.2,1686.8,893.8,1129.2,1594.9,577.7,1204.1,1274,1130.5,1434.6,1639.3,866.6,1602.2,1174.8,1195.4,1266.7,908.6,1213,1753.9,1207.7,833.3,34.3
41655_at,!?,446.4,710,892.1,874.3,910.2,599.2,730.2,979.3,701.6,986.2,744.4,957.7,1072.7,1000,794.8,644.6,700.7,894.8,968.8,736.6,1292.7,1007.8,1014.2,38.3
41656_at,O60551,600.3,514.2,634.5,907.8,998.9,652,373.9,392.7,868.1,896.6,772.1,861.2,675.9,978.1,854.8,893,596.9,750,921.4,386.3,601.6,1094.6,1155.1,37.3
41657_at,Q15831,2236.5,1831.3,2813.5,965.3,868.4,1731.3,2932.3,1729.5,2624.9,1974.8,2640.7,3362.9,3756.7,2351.3,1807.3,2816.5,2483.2,3121.8,1780.3,4542.4,2709.2,2120.2,2848.9,77.4
41658_at,O14613,434.6,421.2,302.7,144,482.6,611.8,462.3,530.4,485,519.7,432.2,438.5,185,105.1,363.6,356.3,128,96.7,309.3,118.1,295.2,145.1,596.7,6.5
41659_at,Q7KZ85,1178.9,1732,1089.7,881.1,706,1103.1,1267.5,1222.8,1503.5,1567.6,1064.5,1364.9,1451.7,1771.2,1721.8,1229.9,2143.1,1211.2,1959.2,1823.1,1609.4,1325.4,1331.6,24.5
41660_at,Q9NYQ6,84.9,160.6,42.5,84.4,139,57.6,192.2,83.9,83.9,85.9,101.7,299.4,35.5,33.6,54,46.7,62.1,328.3,26.5,38.8,68.1,47.5,33.6,1.5
41661_at,!?,33.8,344.1,86.7,140.2,114.2,224.6,309.8,239.3,71.1,195.3,178.2,159,211.3,26.1,149,166.1,105.7,366.5,50.8,29.8,47.1,187.3,160.5,11.6
41662_at,Q8NC96,475.1,593.1,367.3,552.7,598.3,414.6,492,474.1,169.9,636.6,528.7,239.2,380.6,220,478.7,316.9,549.9,265.1,601.8,288.4,425.6,524,745,11.5
41663_at,O43752,862.5,912.6,889.1,1115.2,1114.2,708.7,735.5,519.6,1157.2,1244.9,861.8,1002.4,794.6,907.7,686.8,609.1,1088.2,736.6,510.2,592.6,733.3,1015.1,746.4,28.2
41664_at,O43615,2419.8,3280.7,2174.1,2194.3,2741.1,1075.1,2387.7,1880.3,1466.2,1642.8,1451.7,1336.5,2726.8,2397.7,2350.9,3199.1,3071.1,1705.8,2698.2,4229.7,2613,492.5,1844,101.3
